RESERVATION_NO,Permit_No,DATE_,TIME_FROM,TIME_TO,SEX_,AGE_,Assembly_POINT,Permit_KIND
47851799,94938924,06/09/2021,6:00 PM,9:00 PM,FEMALE,45,Bab Al Salam Square,Visiting the Prophet Muhammed
47851800,94938925,06/09/2021,6:00 PM,9:00 PM,FEMALE,35,Bab Al Salam Square,Visiting the Prophet Muhammed
47851801,94938926,06/09/2021,6:00 PM,9:00 PM,FEMALE,38,Bab Al Salam Square,Visiting the Prophet Muhammed
47851802,94938927,06/09/2021,6:00 PM,9:00 PM,FEMALE,39,Bab Al Salam Square,Visiting the Prophet Muhammed
47851803,94938928,06/09/2021,6:00 PM,9:00 PM,MALE,41,Bab Al Salam Square,Visiting the Prophet Muhammed
47851804,94938929,06/09/2021,6:00 PM,9:00 PM,MALE,48,Bab Al Salam Square,Visiting the Prophet Muhammed
47851805,94938930,06/09/2021,6:00 PM,9:00 PM,MALE,28,Bab Al Salam Square,Visiting the Prophet Muhammed
47851806,94938931,06/09/2021,6:00 PM,9:00 PM,MALE,29,Bab Al Salam Square,Visiting the Prophet Muhammed
47851807,94938932,06/09/2021,6:00 PM,9:00 PM,MALE,27,Bab Al Salam Square,Visiting the Prophet Muhammed
47851808,94938933,06/09/2021,6:00 PM,9:00 PM,MALE,26,Bab Al Salam Square,Visiting the Prophet Muhammed
47851809,94938934,06/09/2021,6:00 PM,9:00 PM,MALE,75,Bab Al Salam Square,Visiting the Prophet Muhammed
47851810,94938935,06/09/2021,6:00 PM,9:00 PM,MALE,65,Bab Al Salam Square,Visiting the Prophet Muhammed
47851811,94938936,06/09/2021,6:00 PM,9:00 PM,FEMALE,27,Bab Al Salam Square,Visiting the Prophet Muhammed
47851812,94938937,06/09/2021,6:00 PM,9:00 PM,FEMALE,28,Bab Al Salam Square,Visiting the Prophet Muhammed
47851813,94938938,06/09/2021,6:00 PM,9:00 PM,FEMALE,57,Bab Al Salam Square,Visiting the Prophet Muhammed
47851814,94938939,06/09/2021,6:00 PM,9:00 PM,FEMALE,58,Bab Al Salam Square,Visiting the Prophet Muhammed
47851815,94938940,06/09/2021,6:00 PM,9:00 PM,FEMALE,25,Bab Al Salam Square,Visiting the Prophet Muhammed
47851816,94938941,06/09/2021,6:00 PM,9:00 PM,FEMALE,26,Bab Al Salam Square,Visiting the Prophet Muhammed
47851817,94938942,06/09/2021,6:00 PM,9:00 PM,FEMALE,62,Bab Al Salam Square,Visiting the Prophet Muhammed
47851818,94938943,06/09/2021,6:00 PM,9:00 PM,MALE,52,Bab Al Salam Square,Visiting the Prophet Muhammed
47851819,94938944,06/09/2021,6:00 PM,9:00 PM,MALE,98,Bab Al Salam Square,Visiting the Prophet Muhammed
47851820,94938945,06/09/2021,6:00 PM,9:00 PM,MALE,65,Bab Al Salam Square,Visiting the Prophet Muhammed
47851821,94938946,06/09/2021,6:00 PM,9:00 PM,MALE,27,Bab Al Salam Square,Visiting the Prophet Muhammed
47851822,94938947,06/09/2021,6:00 PM,9:00 PM,MALE,28,Bab Al Salam Square,Visiting the Prophet Muhammed
47851823,94938948,06/09/2021,6:00 PM,9:00 PM,MALE,57,Bab Al Salam Square,Visiting the Prophet Muhammed
47851824,94938949,06/09/2021,6:00 PM,9:00 PM,MALE,58,Bab Al Salam Square,Visiting the Prophet Muhammed
47851825,94938950,06/09/2021,6:00 PM,9:00 PM,MALE,60,Bab Al Salam Square,Visiting the Prophet Muhammed
47851826,94938951,06/09/2021,6:00 PM,9:00 PM,FEMALE,55,Bab Al Salam Square,Visiting the Prophet Muhammed
47851827,94938952,06/09/2021,6:00 PM,9:00 PM,FEMALE,22,Bab Al Salam Square,Prayer in the Prophet's Mosque
47851828,94938953,06/09/2021,6:00 PM,9:00 PM,FEMALE,19,Bab Al Salam Square,Prayer in the Prophet's Mosque
47851829,94938954,06/09/2021,6:00 PM,9:00 PM,FEMALE,37,Bab Al Salam Square,Prayer in the Prophet's Mosque
47851830,94938955,06/09/2021,6:00 PM,9:00 PM,FEMALE,82,Bab Al Salam Square,Prayer in the Prophet's Mosque
47851831,94938956,06/09/2021,6:00 PM,9:00 PM,FEMALE,38,Bab Al Salam Square,Prayer in the Prophet's Mosque
47851832,94938957,06/09/2021,6:00 PM,9:00 PM,MALE,91,Bab Al Salam Square,Prayer in the Prophet's Mosque
47851833,94938958,06/09/2021,6:00 PM,9:00 PM,MALE,35,Bab Al Salam Square,Prayer in the Prophet's Mosque
47851834,94938959,06/09/2021,6:00 PM,9:00 PM,MALE,40,Bab Al Salam Square,Prayer in the Prophet's Mosque
47851835,94938960,06/09/2021,6:00 PM,9:00 PM,MALE,46,Bab Al Salam Square,Visiting the Prophet Muhammed
47851836,94938961,06/09/2021,6:00 PM,9:00 PM,FEMALE,44,Bab Al Salam Square,Visiting the Prophet Muhammed
47851837,94938962,06/09/2021,6:00 PM,9:00 PM,MALE,58,Bab Al Salam Square,Visiting the Prophet Muhammed
47851838,94938963,06/09/2021,6:00 PM,9:00 PM,MALE,65,Bab Al Salam Square,Visiting the Prophet Muhammed
47851839,94938964,06/09/2021,6:00 PM,9:00 PM,MALE,57,Bab Al Salam Square,Visiting the Prophet Muhammed
47851840,94938965,06/09/2021,6:00 PM,9:00 PM,MALE,58,Bab Al Salam Square,Visiting the Prophet Muhammed
47851841,94938966,06/09/2021,6:00 PM,9:00 PM,FEMALE,60,Bab Al Salam Square,Visiting the Prophet Muhammed
47851842,94938967,06/09/2021,6:00 PM,9:00 PM,MALE,55,Bab Al Salam Square,Visiting the Prophet Muhammed
47851843,94938968,06/09/2021,6:00 PM,9:00 PM,MALE,22,Bab Al Salam Square,Visiting the Prophet Muhammed
47851844,94938969,06/09/2021,6:00 PM,9:00 PM,MALE,19,Bab Al Salam Square,Visiting the Prophet Muhammed
47851845,94938970,06/09/2021,6:00 PM,9:00 PM,MALE,37,Bab Al Salam Square,Visiting the Prophet Muhammed
47851846,94938971,06/09/2021,6:00 PM,9:00 PM,FEMALE,77,Bab Al Salam Square,Visiting the Prophet Muhammed
47851847,94938972,06/09/2021,6:00 PM,9:00 PM,MALE,45,Bab Al Salam Square,Visiting the Prophet Muhammed
47851848,94938973,06/09/2021,6:00 PM,9:00 PM,MALE,75,Bab Al Salam Square,Visiting the Prophet Muhammed
47851849,94938974,06/09/2021,6:00 PM,9:00 PM,MALE,65,Bab Al Salam Square,Visiting the Prophet Muhammed
47851850,94938975,06/09/2021,6:00 PM,9:00 PM,MALE,27,Bab Al Salam Square,Visiting the Prophet Muhammed
47851851,94938976,06/09/2021,6:00 PM,9:00 PM,FEMALE,28,Bab Al Salam Square,Visiting the Prophet Muhammed
47851852,94938977,06/09/2021,6:00 PM,9:00 PM,MALE,57,Bab Al Salam Square,Visiting the Prophet Muhammed
47851853,94938978,06/09/2021,6:00 PM,9:00 PM,MALE,58,Bab Al Salam Square,Visiting the Prophet Muhammed
47851854,94938979,06/09/2021,6:00 PM,9:00 PM,MALE,25,Bab Al Salam Square,Visiting the Prophet Muhammed
47851855,94938980,06/09/2021,6:00 PM,9:00 PM,MALE,26,Bab Al Salam Square,Visiting the Prophet Muhammed
47851856,94938981,06/09/2021,6:00 PM,9:00 PM,FEMALE,62,Bab Al Salam Square,Visiting the Prophet Muhammed
47851857,94938982,06/09/2021,6:00 PM,9:00 PM,MALE,52,Bab Al Salam Square,Visiting the Prophet Muhammed
47851858,94938983,06/09/2021,6:00 PM,9:00 PM,MALE,82,Bab Al Salam Square,Visiting the Prophet Muhammed
47851859,94938984,06/09/2021,6:00 PM,9:00 PM,MALE,92,Bab Al Salam Square,Visiting the Prophet Muhammed
47851860,94938985,06/09/2021,6:00 PM,9:00 PM,MALE,72,Bab Al Salam Square,Visiting the Prophet Muhammed
47851861,94938986,06/09/2021,6:00 PM,9:00 PM,FEMALE,42,Bab Al Salam Square,Visiting the Prophet Muhammed
47851862,94938987,06/09/2021,6:00 PM,9:00 PM,MALE,56,Bab Al Salam Square,Visiting the Prophet Muhammed
47851863,94938988,06/09/2021,6:00 PM,9:00 PM,MALE,54,Bab Al Salam Square,Visiting the Prophet Muhammed
47851864,94938989,06/09/2021,6:00 PM,9:00 PM,MALE,25,Bab Al Salam Square,Visiting the Prophet Muhammed
47851865,94938990,06/09/2021,6:00 PM,9:00 PM,MALE,35,Bab Al Salam Square,Visiting the Prophet Muhammed
47851866,94938991,06/09/2021,6:00 PM,9:00 PM,FEMALE,78,Bab Al Salam Square,Visiting the Prophet Muhammed
47851867,94938992,06/09/2021,6:00 PM,9:00 PM,MALE,95,Bab Al Salam Square,Visiting the Prophet Muhammed
47851868,94938993,06/09/2021,6:00 PM,9:00 PM,MALE,24,Bab Al Salam Square,Visiting the Prophet Muhammed
47851869,94938994,06/09/2021,6:00 PM,9:00 PM,MALE,85,Bab Al Salam Square,Visiting the Prophet Muhammed
47851870,94938995,06/09/2021,6:00 PM,9:00 PM,MALE,97,Bab Al Salam Square,Visiting the Prophet Muhammed
47851871,94938996,06/09/2021,6:00 PM,9:00 PM,FEMALE,54,Bab Al Salam Square,Visiting the Prophet Muhammed
47851872,94938997,06/09/2021,6:00 PM,9:00 PM,MALE,77,Bab Al Salam Square,Visiting the Prophet Muhammed
47851873,94938998,06/09/2021,6:00 PM,9:00 PM,MALE,23,Bab Al Salam Square,Visiting the Prophet Muhammed
47851874,94938999,06/09/2021,6:00 PM,9:00 PM,MALE,24,Bab Al Salam Square,Visiting the Prophet Muhammed
47851875,94939000,06/09/2021,6:00 PM,9:00 PM,MALE,25,Bab Al Salam Square,Visiting the Prophet Muhammed
47851876,94939001,06/09/2021,6:00 PM,9:00 PM,FEMALE,26,Bab Al Salam Square,Visiting the Prophet Muhammed
47851877,94939002,06/09/2021,6:00 PM,9:00 PM,MALE,62,Bab Al Salam Square,Visiting the Prophet Muhammed
47851878,94939003,06/09/2021,6:00 PM,9:00 PM,MALE,52,Bab Al Salam Square,Visiting the Prophet Muhammed
47851879,94939004,06/09/2021,6:00 PM,9:00 PM,MALE,82,Bab Al Salam Square,Prayer in the Prophet's Mosque
47851880,94939005,06/09/2021,6:00 PM,9:00 PM,MALE,92,Bab Al Salam Square,Prayer in the Prophet's Mosque
47851881,94939006,06/09/2021,6:00 PM,9:00 PM,FEMALE,72,Bab Al Salam Square,Prayer in the Prophet's Mosque
47851882,94939007,06/09/2021,6:00 PM,9:00 PM,MALE,42,Bab Al Salam Square,Prayer in the Prophet's Mosque
47851883,94939008,06/09/2021,6:00 PM,9:00 PM,MALE,56,Bab Al Salam Square,Prayer in the Prophet's Mosque
47851884,94939009,06/09/2021,6:00 PM,9:00 PM,MALE,22,Bab Al Salam Square,Prayer in the Prophet's Mosque
47851885,94939010,06/09/2021,6:00 PM,9:00 PM,MALE,40,Bab Al Salam Square,Prayer in the Prophet's Mosque
47851886,94939011,06/09/2021,6:00 PM,9:00 PM,FEMALE,46,Bab Al Salam Square,Prayer in the Prophet's Mosque
47851887,94939012,06/09/2021,6:00 PM,9:00 PM,MALE,44,Bab Al Salam Square,Visiting the Prophet Muhammed
47851888,94939013,06/09/2021,6:00 PM,9:00 PM,MALE,58,Bab Al Salam Square,Visiting the Prophet Muhammed
47851889,94939014,06/09/2021,6:00 PM,9:00 PM,MALE,65,Bab Al Salam Square,Visiting the Prophet Muhammed
47851890,94939015,06/09/2021,6:00 PM,9:00 PM,MALE,57,Bab Al Salam Square,Visiting the Prophet Muhammed
47851891,94939016,06/09/2021,6:00 PM,9:00 PM,FEMALE,58,Bab Al Salam Square,Visiting the Prophet Muhammed
47851892,94939017,06/09/2021,6:00 PM,9:00 PM,MALE,60,Bab Al Salam Square,Visiting the Prophet Muhammed
47851893,94939018,06/09/2021,6:00 PM,9:00 PM,MALE,66,Bab Al Salam Square,Visiting the Prophet Muhammed
47851894,94939019,06/09/2021,6:00 PM,9:00 PM,MALE,61,Bab Al Salam Square,Visiting the Prophet Muhammed
47851895,94939020,06/09/2021,6:00 PM,9:00 PM,MALE,62,Bab Al Salam Square,Visiting the Prophet Muhammed
47851896,94939021,06/09/2021,6:00 PM,9:00 PM,FEMALE,63,Bab Al Salam Square,Visiting the Prophet Muhammed
47851897,94939022,06/09/2021,6:00 PM,9:00 PM,MALE,78,Bab Al Salam Square,Visiting the Prophet Muhammed
47851898,94939023,06/09/2021,6:00 PM,9:00 PM,MALE,42,Bab Al Salam Square,Visiting the Prophet Muhammed
47851899,94939024,06/09/2021,6:00 PM,9:00 PM,MALE,56,Bab Al Salam Square,Visiting the Prophet Muhammed
47851900,94939025,06/09/2021,6:00 PM,9:00 PM,MALE,22,Bab Al Salam Square,Visiting the Prophet Muhammed
47851901,94939026,06/09/2021,6:00 PM,9:00 PM,FEMALE,40,Bab Al Salam Square,Visiting the Prophet Muhammed
47851902,94939027,06/09/2021,6:00 PM,9:00 PM,MALE,46,Bab Al Salam Square,Visiting the Prophet Muhammed
47851903,94939028,06/09/2021,6:00 PM,9:00 PM,MALE,44,Bab Al Salam Square,Visiting the Prophet Muhammed
47851904,94939029,06/09/2021,6:00 PM,9:00 PM,MALE,58,Bab Al Salam Square,Visiting the Prophet Muhammed
47851905,94939030,06/09/2021,6:00 PM,9:00 PM,MALE,65,Bab Al Salam Square,Visiting the Prophet Muhammed
47851906,94939031,06/09/2021,6:00 PM,9:00 PM,FEMALE,57,Bab Al Salam Square,Visiting the Prophet Muhammed
47851907,94939032,06/09/2021,6:00 PM,9:00 PM,MALE,58,Bab Al Salam Square,Visiting the Prophet Muhammed
47851908,94939033,06/09/2021,6:00 PM,9:00 PM,MALE,42,Bab Al Salam Square,Visiting the Prophet Muhammed
47851909,94939034,06/09/2021,6:00 PM,9:00 PM,MALE,56,Bab Al Salam Square,Visiting the Prophet Muhammed
47851910,94939035,06/09/2021,6:00 PM,9:00 PM,MALE,22,Bab Al Salam Square,Visiting the Prophet Muhammed
47851911,94939036,06/09/2021,6:00 PM,9:00 PM,FEMALE,40,Bab Al Salam Square,Visiting the Prophet Muhammed
47851912,94939037,06/09/2021,6:00 PM,9:00 PM,MALE,46,Bab Al Salam Square,Visiting the Prophet Muhammed
47851913,94939038,06/09/2021,6:00 PM,9:00 PM,MALE,44,Bab Al Salam Square,Visiting the Prophet Muhammed
47851914,94939039,06/09/2021,6:00 PM,9:00 PM,MALE,58,Bab Al Salam Square,Visiting the Prophet Muhammed
47851915,94939040,06/09/2021,6:00 PM,9:00 PM,MALE,65,Bab Al Salam Square,Visiting the Prophet Muhammed
47851916,94939041,06/09/2021,6:00 PM,9:00 PM,MALE,57,Bab Al Salam Square,Visiting the Prophet Muhammed
47851917,94939042,06/09/2021,6:00 PM,9:00 PM,MALE,58,Bab Al Salam Square,Visiting the Prophet Muhammed
47851918,94939043,06/09/2021,6:00 PM,9:00 PM,FEMALE,55,Bab Al Salam Square,Visiting the Prophet Muhammed
47851919,94939044,06/09/2021,6:00 PM,9:00 PM,MALE,22,Bab Al Salam Square,Visiting the Prophet Muhammed
47851920,94939045,06/09/2021,6:00 PM,9:00 PM,MALE,40,Bab Al Salam Square,Visiting the Prophet Muhammed
47851921,94939046,06/09/2021,6:00 PM,9:00 PM,MALE,46,Bab Al Salam Square,Visiting the Prophet Muhammed
47851922,94939047,06/09/2021,6:00 PM,9:00 PM,MALE,44,Bab Al Salam Square,Visiting the Prophet Muhammed
47851923,94939048,06/09/2021,6:00 PM,9:00 PM,MALE,58,Bab Al Salam Square,Visiting the Prophet Muhammed
47851924,94939049,06/09/2021,6:00 PM,9:00 PM,MALE,65,Bab Al Salam Square,Visiting the Prophet Muhammed
47851925,94939050,06/09/2021,6:00 PM,9:00 PM,FEMALE,57,Bab Al Salam Square,Visiting the Prophet Muhammed
47851926,94939051,06/09/2021,6:00 PM,9:00 PM,MALE,58,Bab Al Salam Square,Visiting the Prophet Muhammed
47851927,94939052,06/09/2021,6:00 PM,9:00 PM,MALE,60,Bab Al Salam Square,Visiting the Prophet Muhammed
47851928,94939053,06/09/2021,6:00 PM,9:00 PM,MALE,55,Bab Al Salam Square,Visiting the Prophet Muhammed
47851929,94939054,06/09/2021,6:00 PM,9:00 PM,MALE,22,Bab Al Salam Square,Visiting the Prophet Muhammed
47851930,94939055,06/09/2021,6:00 PM,9:00 PM,MALE,19,Bab Al Salam Square,Visiting the Prophet Muhammed
47851931,94939056,06/09/2021,6:00 PM,9:00 PM,MALE,37,Bab Al Salam Square,Prayer in the Prophet's Mosque
47851932,94939057,06/09/2021,6:00 PM,9:00 PM,FEMALE,77,Bab Al Salam Square,Prayer in the Prophet's Mosque
47851933,94939058,06/09/2021,6:00 PM,9:00 PM,MALE,45,Bab Al Salam Square,Prayer in the Prophet's Mosque
47851934,94939059,06/09/2021,6:00 PM,9:00 PM,MALE,75,Bab Al Salam Square,Prayer in the Prophet's Mosque
47851935,94939060,06/09/2021,6:00 PM,9:00 PM,MALE,65,Bab Al Salam Square,Prayer in the Prophet's Mosque
47851936,94939061,06/09/2021,6:00 PM,9:00 PM,MALE,27,Bab Al Salam Square,Prayer in the Prophet's Mosque
47851937,94939062,06/09/2021,6:00 PM,9:00 PM,MALE,28,Bab Al Salam Square,Prayer in the Prophet's Mosque
47851938,94939063,06/09/2021,6:00 PM,9:00 PM,MALE,57,Bab Al Salam Square,Prayer in the Prophet's Mosque
47851939,94939064,06/09/2021,6:00 PM,9:00 PM,FEMALE,58,Bab Al Salam Square,Visiting the Prophet Muhammed
47851940,94939065,06/09/2021,6:00 PM,9:00 PM,MALE,60,Bab Al Salam Square,Visiting the Prophet Muhammed
47851941,94939066,06/09/2021,6:00 PM,9:00 PM,MALE,55,Bab Al Salam Square,Visiting the Prophet Muhammed
47851942,94939067,06/09/2021,6:00 PM,9:00 PM,MALE,22,Bab Al Salam Square,Visiting the Prophet Muhammed
47851943,94939068,06/09/2021,6:00 PM,9:00 PM,MALE,19,Bab Al Salam Square,Visiting the Prophet Muhammed
47851943,94939069,06/09/2021,6:00 PM,9:00 PM,MALE,37,Bab Al Salam Square,Visiting the Prophet Muhammed
47851943,94939070,06/09/2021,6:00 PM,9:00 PM,MALE,77,Bab Al Salam Square,Visiting the Prophet Muhammed
47851943,94939071,06/09/2021,6:00 PM,9:00 PM,FEMALE,23,Bab Al Salam Square,Visiting the Prophet Muhammed
47851943,94939072,06/09/2021,6:00 PM,9:00 PM,MALE,24,Bab Al Salam Square,Visiting the Prophet Muhammed
47851943,94939073,06/09/2021,6:00 PM,9:00 PM,MALE,25,Bab Al Salam Square,Visiting the Prophet Muhammed
47851943,94939074,06/09/2021,6:00 PM,9:00 PM,MALE,26,Bab Al Salam Square,Visiting the Prophet Muhammed
47851943,94939075,06/09/2021,6:00 PM,9:00 PM,MALE,62,Bab Al Salam Square,Visiting the Prophet Muhammed
47851943,94939076,06/09/2021,6:00 PM,9:00 PM,MALE,52,Bab Al Salam Square,Visiting the Prophet Muhammed
47851943,94939077,06/09/2021,6:00 PM,9:00 PM,MALE,82,Bab Al Salam Square,Visiting the Prophet Muhammed
47851944,94939078,06/09/2021,6:00 PM,9:00 PM,FEMALE,92,Bab Al Salam Square,Visiting the Prophet Muhammed
47851944,94939079,06/09/2021,6:00 PM,9:00 PM,MALE,72,Bab Al Salam Square,Visiting the Prophet Muhammed
47851944,94939080,06/09/2021,6:00 PM,9:00 PM,MALE,42,Bab Al Salam Square,Visiting the Prophet Muhammed
47851944,94939081,06/09/2021,6:00 PM,9:00 PM,MALE,56,Bab Al Salam Square,Visiting the Prophet Muhammed
47851944,94939082,06/09/2021,6:00 PM,9:00 PM,MALE,54,Bab Al Salam Square,Visiting the Prophet Muhammed
47851944,94939083,06/09/2021,6:00 PM,9:00 PM,MALE,25,Bab Al Salam Square,Visiting the Prophet Muhammed
47851944,94939084,06/09/2021,6:00 PM,9:00 PM,MALE,35,Bab Al Salam Square,Visiting the Prophet Muhammed
47851944,94939085,06/09/2021,6:00 PM,9:00 PM,FEMALE,78,Bab Al Salam Square,Visiting the Prophet Muhammed
47851944,94939086,06/09/2021,6:00 PM,9:00 PM,MALE,95,Bab Al Salam Square,Visiting the Prophet Muhammed
47851944,94939087,06/09/2021,6:00 PM,9:00 PM,MALE,24,Bab Al Salam Square,Visiting the Prophet Muhammed
47851944,94939088,06/09/2021,6:00 PM,9:00 PM,MALE,85,Bab Al Salam Square,Visiting the Prophet Muhammed
47851945,94939089,06/09/2021,6:00 PM,9:00 PM,MALE,97,Bab Al Salam Square,Visiting the Prophet Muhammed
47851945,94939090,06/09/2021,6:00 PM,9:00 PM,MALE,54,Bab Al Salam Square,Visiting the Prophet Muhammed
47851945,94939091,06/09/2021,6:00 PM,9:00 PM,MALE,65,Bab Al Salam Square,Visiting the Prophet Muhammed
47851945,94939092,06/09/2021,6:00 PM,9:00 PM,FEMALE,25,Bab Al Salam Square,Visiting the Prophet Muhammed
47851945,94939093,06/09/2021,6:00 PM,9:00 PM,MALE,34,Bab Al Salam Square,Visiting the Prophet Muhammed
47851945,94939094,06/09/2021,6:00 PM,9:00 PM,MALE,65,Bab Al Salam Square,Visiting the Prophet Muhammed
47851945,94939095,06/09/2021,6:00 PM,9:00 PM,MALE,98,Bab Al Salam Square,Visiting the Prophet Muhammed
47851945,94939096,06/09/2021,6:00 PM,9:00 PM,MALE,65,Bab Al Salam Square,Visiting the Prophet Muhammed
47851945,94939097,06/09/2021,6:00 PM,9:00 PM,MALE,27,Bab Al Salam Square,Visiting the Prophet Muhammed
47851945,94939098,06/09/2021,6:00 PM,9:00 PM,MALE,28,Bab Al Salam Square,Visiting the Prophet Muhammed
47851945,94939099,06/09/2021,6:00 PM,9:00 PM,FEMALE,57,Bab Al Salam Square,Visiting the Prophet Muhammed
47851945,94939100,06/09/2021,6:00 PM,9:00 PM,MALE,58,Bab Al Salam Square,Visiting the Prophet Muhammed
47851945,94939101,06/09/2021,6:00 PM,9:00 PM,MALE,60,Bab Al Salam Square,Visiting the Prophet Muhammed
47851945,94939102,06/09/2021,6:00 PM,9:00 PM,MALE,55,Bab Al Salam Square,Visiting the Prophet Muhammed
47851945,94939103,06/09/2021,6:00 PM,9:00 PM,MALE,22,Bab Al Salam Square,Visiting the Prophet Muhammed
47851945,94939104,06/09/2021,6:00 PM,9:00 PM,MALE,19,Bab Al Salam Square,Visiting the Prophet Muhammed
47851945,94939105,06/09/2021,6:00 PM,9:00 PM,MALE,37,Bab Al Salam Square,Visiting the Prophet Muhammed
47851946,94939106,06/09/2021,6:00 PM,9:00 PM,FEMALE,77,Bab Al Salam Square,Visiting the Prophet Muhammed
47851947,94939107,06/09/2021,6:00 PM,9:00 PM,MALE,23,Bab Al Salam Square,Visiting the Prophet Muhammed
47851948,94939108,06/09/2021,6:00 PM,9:00 PM,MALE,24,Bab Al Salam Square,Prayer in the Prophet's Mosque
47851949,94939109,06/09/2021,6:00 PM,9:00 PM,MALE,25,Bab Al Salam Square,Prayer in the Prophet's Mosque
47851950,94939110,06/09/2021,6:00 PM,9:00 PM,MALE,26,Bab Al Salam Square,Prayer in the Prophet's Mosque
47851951,94939111,06/09/2021,6:00 PM,9:00 PM,MALE,62,Bab Al Salam Square,Prayer in the Prophet's Mosque
47851952,94939112,06/09/2021,6:00 PM,9:00 PM,MALE,52,Bab Al Salam Square,Prayer in the Prophet's Mosque
47851953,94939113,06/09/2021,6:00 PM,9:00 PM,FEMALE,82,Bab Al Salam Square,Prayer in the Prophet's Mosque
47851954,94939114,06/09/2021,6:00 PM,9:00 PM,MALE,92,Bab Al Salam Square,Prayer in the Prophet's Mosque
47851955,94939115,06/09/2021,6:00 PM,9:00 PM,MALE,72,Bab Al Salam Square,Prayer in the Prophet's Mosque
47851956,94939116,06/09/2021,6:00 PM,9:00 PM,MALE,42,Bab Al Salam Square,Visiting the Prophet Muhammed
47851957,94939117,06/09/2021,6:00 PM,9:00 PM,MALE,56,Bab Al Salam Square,Visiting the Prophet Muhammed
47851958,94939118,06/09/2021,6:00 PM,9:00 PM,MALE,22,Bab Al Salam Square,Visiting the Prophet Muhammed
47851959,94939119,06/09/2021,6:00 PM,9:00 PM,MALE,40,Bab Al Salam Square,Visiting the Prophet Muhammed
47851960,94939120,06/09/2021,6:00 PM,9:00 PM,FEMALE,46,Bab Al Salam Square,Visiting the Prophet Muhammed
47851961,94939121,06/09/2021,6:00 PM,9:00 PM,MALE,44,Bab Al Salam Square,Visiting the Prophet Muhammed
47851962,94939122,06/09/2021,6:00 PM,9:00 PM,MALE,58,Bab Al Salam Square,Visiting the Prophet Muhammed
47851963,94939123,06/09/2021,6:00 PM,9:00 PM,MALE,65,Bab Al Salam Square,Visiting the Prophet Muhammed
47851964,94939124,06/09/2021,6:00 PM,9:00 PM,MALE,57,Bab Al Salam Square,Visiting the Prophet Muhammed
47851965,94939125,06/09/2021,6:00 PM,9:00 PM,MALE,58,Bab Al Salam Square,Visiting the Prophet Muhammed
47851966,94939126,06/09/2021,6:00 PM,9:00 PM,MALE,60,Bab Al Salam Square,Visiting the Prophet Muhammed
47851967,94939127,06/09/2021,6:00 PM,9:00 PM,FEMALE,55,Bab Al Salam Square,Visiting the Prophet Muhammed
47851968,94939128,06/09/2021,6:00 PM,9:00 PM,MALE,22,Bab Al Salam Square,Visiting the Prophet Muhammed
47851969,94939129,06/09/2021,6:00 PM,9:00 PM,MALE,19,Bab Al Salam Square,Visiting the Prophet Muhammed
